rack_id,rack_col,zone_id,ac_unit,room_id,rho_load,alpha_age,epsilon_age,seed,source
room04_rack_it_033,room04_rack_it_033_kw,room04_cdz1,room04_cdz1,room04,0.18500891799748614,0.02376630597987064,0.02376630597987064,20260601,simulated
room04_rack_it_034,room04_rack_it_034_kw,room04_cdz1,room04_cdz1,room04,0.1097903995187604,0.02376630597987064,0.02376630597987064,20260601,simulated
room04_rack_it_035,room04_rack_it_035_kw,room04_cdz1,room04_cdz1,room04,0.10350932261093637,0.02376630597987064,0.02376630597987064,20260601,simulated
room04_rack_it_036,room04_rack_it_036_kw,room04_cdz1,room04_cdz1,room04,0.07014249342082313,0.02376630597987064,0.02376630597987064,20260601,simulated
room04_rack_it_037,room04_rack_it_037_kw,room04_cdz1,room04_cdz1,room04,0.15146717961045264,0.02376630597987064,0.02376630597987064,20260601,simulated
room04_rack_it_038,room04_rack_it_038_kw,room04_cdz1,room04_cdz1,room04,0.1197130308645072,0.02376630597987064,0.02376630597987064,20260601,simulated
room04_rack_it_039,room04_rack_it_039_kw,room04_cdz1,room04_cdz1,room04,0.12724643784105616,0.02376630597987064,0.02376630597987064,20260601,simulated
room04_rack_it_040,room04_rack_it_040_kw,room04_cdz2,room04_cdz2,room04,0.11406431207452056,0.021058598420474577,0.021058598420474577,20260601,simulated
room04_rack_it_041,room04_rack_it_041_kw,room04_cdz2,room04_cdz2,room04,0.18622937407363999,0.021058598420474577,0.021058598420474577,20260601,simulated
room04_rack_it_042,room04_rack_it_042_kw,room04_cdz2,room04_cdz2,room04,0.16987016459399712,0.021058598420474577,0.021058598420474577,20260601,simulated
room04_rack_it_043,room04_rack_it_043_kw,room04_cdz2,room04_cdz2,room04,0.10922358843969311,0.021058598420474577,0.021058598420474577,20260601,simulated
room04_rack_it_044,room04_rack_it_044_kw,room04_cdz2,room04_cdz2,room04,0.12861564421845995,0.021058598420474577,0.021058598420474577,20260601,simulated
room04_rack_it_045,room04_rack_it_045_kw,room04_cdz4,room04_cdz4,room04,0.13956766000878862,0.016338101396838445,0.016338101396838445,20260601,simulated
room04_rack_it_046,room04_rack_it_046_kw,room04_cdz4,room04_cdz4,room04,0.23684291793939,0.016338101396838445,0.016338101396838445,20260601,simulated
room04_rack_it_047,room04_rack_it_047_kw,room04_cdz4,room04_cdz4,room04,0.19777886286857788,0.016338101396838445,0.016338101396838445,20260601,simulated
room04_rack_it_048,room04_rack_it_048_kw,room04_cdz4,room04_cdz4,room04,0.07101087236460513,0.016338101396838445,0.016338101396838445,20260601,simulated
room05_rack_it_000,room05_rack_it_000_kw,room05_cdz5,room05_cdz5,room05,0.1627813870761371,0.011559895958161663,0.011559895958161663,20260601,simulated
room05_rack_it_001,room05_rack_it_001_kw,room05_cdz5,room05_cdz5,room05,0.20872318297127695,0.011559895958161663,0.011559895958161663,20260601,simulated
room05_rack_it_002,room05_rack_it_002_kw,room05_cdz5,room05_cdz5,room05,0.18680739483844883,0.011559895958161663,0.011559895958161663,20260601,simulated
room05_rack_it_003,room05_rack_it_003_kw,room05_cdz5,room05_cdz5,room05,0.07534184031966458,0.011559895958161663,0.011559895958161663,20260601,simulated
room05_rack_it_004,room05_rack_it_004_kw,room05_cdz5,room05_cdz5,room05,0.13254935864293882,0.011559895958161663,0.011559895958161663,20260601,simulated
room05_rack_it_005,room05_rack_it_005_kw,room05_cdz5,room05_cdz5,room05,0.05115070438820064,0.011559895958161663,0.011559895958161663,20260601,simulated
room05_rack_it_006,room05_rack_it_006_kw,room05_cdz5,room05_cdz5,room05,0.1608258677117182,0.011559895958161663,0.011559895958161663,20260601,simulated
room05_rack_it_007,room05_rack_it_007_kw,room05_cdz5,room05_cdz5,room05,0.10087572184986614,0.011559895958161663,0.011559895958161663,20260601,simulated
room05_rack_it_008,room05_rack_it_008_kw,room05_cdz5,room05_cdz5,room05,0.09415515260342854,0.011559895958161663,0.011559895958161663,20260601,simulated
room05_rack_it_009,room05_rack_it_009_kw,room05_cdz5,room05_cdz5,room05,0.1227178309449023,0.011559895958161663,0.011559895958161663,20260601,simulated
room05_rack_it_010,room05_rack_it_010_kw,room05_cdz5,room05_cdz5,room05,0.2065850729910756,0.011559895958161663,0.011559895958161663,20260601,simulated
room05_rack_it_011,room05_rack_it_011_kw,room05_cdz5,room05_cdz5,room05,0.06311894879718623,0.011559895958161663,0.011559895958161663,20260601,simulated
room05_rack_it_012,room05_rack_it_012_kw,room05_cdz5,room05_cdz5,room05,0.1399713874769483,0.011559895958161663,0.011559895958161663,20260601,simulated
room05_rack_it_013,room05_rack_it_013_kw,room05_cdz5,room05_cdz5,room05,0.2340585697808199,0.011559895958161663,0.011559895958161663,20260601,simulated
room05_rack_it_014,room05_rack_it_014_kw,room05_cdz5,room05_cdz5,room05,0.16116802777066103,0.011559895958161663,0.011559895958161663,20260601,simulated
room05_rack_it_015,room05_rack_it_015_kw,room05_cdz5,room05_cdz5,room05,0.19874510928717226,0.011559895958161663,0.011559895958161663,20260601,simulated
room05_rack_it_016,room05_rack_it_016_kw,room05_cdz5,room05_cdz5,room05,0.08139835273743168,0.011559895958161663,0.011559895958161663,20260601,simulated
room05_rack_it_017,room05_rack_it_017_kw,room05_cdz6,room05_cdz6,room05,0.0880011498713095,0.018454089414383357,0.018454089414383357,20260601,simulated
room05_rack_it_018,room05_rack_it_018_kw,room05_cdz1,room05_cdz1,room05,0.20745020715211804,0.021024382609208768,0.021024382609208768,20260601,simulated
room05_rack_it_019,room05_rack_it_019_kw,room05_cdz1,room05_cdz1,room05,0.14060675488405075,0.021024382609208768,0.021024382609208768,20260601,simulated
room05_rack_it_020,room05_rack_it_020_kw,room05_cdz1,room05_cdz1,room05,0.05700360696770064,0.021024382609208768,0.021024382609208768,20260601,simulated
room05_rack_it_021,room05_rack_it_021_kw,room05_cdz1,room05_cdz1,room05,0.19431532143013958,0.021024382609208768,0.021024382609208768,20260601,simulated
room05_rack_it_022,room05_rack_it_022_kw,room05_cdz1,room05_cdz1,room05,0.11631653357894373,0.021024382609208768,0.021024382609208768,20260601,simulated
room05_rack_it_023,room05_rack_it_023_kw,room05_cdz1,room05_cdz1,room05,0.2127539230577784,0.021024382609208768,0.021024382609208768,20260601,simulated
room05_rack_it_024,room05_rack_it_024_kw,room05_cdz1,room05_cdz1,room05,0.06396167066357222,0.021024382609208768,0.021024382609208768,20260601,simulated
room05_rack_it_025,room05_rack_it_025_kw,room05_cdz2,room05_cdz2,room05,0.2081950035025507,0.014324009622503379,0.014324009622503379,20260601,simulated
room05_rack_it_026,room05_rack_it_026_kw,room05_cdz2,room05_cdz2,room05,0.23699260707653963,0.014324009622503379,0.014324009622503379,20260601,simulated
room05_rack_it_027,room05_rack_it_027_kw,room05_cdz2,room05_cdz2,room05,0.16570076939320982,0.014324009622503379,0.014324009622503379,20260601,simulated
room05_rack_it_028,room05_rack_it_028_kw,room05_cdz2,room05_cdz2,room05,0.05499087159773715,0.014324009622503379,0.014324009622503379,20260601,simulated
room05_rack_it_029,room05_rack_it_029_kw,room05_cdz3,room05_cdz3,room05,0.20720332364363797,0.02558460392526284,0.02558460392526284,20260601,simulated
room05_rack_it_030,room05_rack_it_030_kw,room05_cdz3,room05_cdz3,room05,0.0878301980587132,0.02558460392526284,0.02558460392526284,20260601,simulated
room05_rack_it_031,room05_rack_it_031_kw,room05_cdz3,room05_cdz3,room05,0.10046962537411382,0.02558460392526284,0.02558460392526284,20260601,simulated
room05_rack_it_032,room05_rack_it_032_kw,room05_cdz4,room05_cdz4,room05,0.14862909340254815,0.026077896338508134,0.026077896338508134,20260601,simulated
room05_rack_it_033,room05_rack_it_033_kw,room05_cdz1,room05_cdz1,room05,0.24782980038978886,0.021024382609208768,0.021024382609208768,20260601,simulated
room05_rack_it_034,room05_rack_it_034_kw,room05_cdz1,room05_cdz1,room05,0.12172173235948901,0.021024382609208768,0.021024382609208768,20260601,simulated
room05_rack_it_035,room05_rack_it_035_kw,room05_cdz1,room05_cdz1,room05,0.1515038691210478,0.021024382609208768,0.021024382609208768,20260601,simulated
room05_rack_it_036,room05_rack_it_036_kw,room05_cdz1,room05_cdz1,room05,0.07224993322813984,0.021024382609208768,0.021024382609208768,20260601,simulated
room05_rack_it_037,room05_rack_it_037_kw,room05_cdz1,room05_cdz1,room05,0.24637278040975413,0.021024382609208768,0.021024382609208768,20260601,simulated
room05_rack_it_038,room05_rack_it_038_kw,room05_cdz1,room05_cdz1,room05,0.14705334520410165,0.021024382609208768,0.021024382609208768,20260601,simulated
room05_rack_it_039,room05_rack_it_039_kw,room05_cdz1,room05_cdz1,room05,0.15646086398174058,0.021024382609208768,0.021024382609208768,20260601,simulated
room05_rack_it_040,room05_rack_it_040_kw,room05_cdz2,room05_cdz2,room05,0.22077281827000733,0.014324009622503379,0.014324009622503379,20260601,simulated
room05_rack_it_041,room05_rack_it_041_kw,room05_cdz2,room05_cdz2,room05,0.10370511661737469,0.014324009622503379,0.014324009622503379,20260601,simulated
room05_rack_it_042,room05_rack_it_042_kw,room05_cdz2,room05_cdz2,room05,0.20316251855104622,0.014324009622503379,0.014324009622503379,20260601,simulated
room05_rack_it_043,room05_rack_it_043_kw,room05_cdz2,room05_cdz2,room05,0.09808334531815217,0.014324009622503379,0.014324009622503379,20260601,simulated
room05_rack_it_044,room05_rack_it_044_kw,room05_cdz2,room05_cdz2,room05,0.06072593136321023,0.014324009622503379,0.014324009622503379,20260601,simulated
room05_rack_it_045,room05_rack_it_045_kw,room05_cdz4,room05_cdz4,room05,0.16920298655321545,0.026077896338508134,0.026077896338508134,20260601,simulated
room05_rack_it_046,room05_rack_it_046_kw,room05_cdz4,room05_cdz4,room05,0.10850752007248775,0.026077896338508134,0.026077896338508134,20260601,simulated
room05_rack_it_047,room05_rack_it_047_kw,room05_cdz4,room05_cdz4,room05,0.23745281366863702,0.026077896338508134,0.026077896338508134,20260601,simulated
room05_rack_it_048,room05_rack_it_048_kw,room05_cdz4,room05_cdz4,room05,0.14226603331505963,0.026077896338508134,0.026077896338508134,20260601,simulated
