timestamp_hour_utc,ac_unit,supply_air_temp_c_mean,supply_air_temp_c_min,supply_air_temp_c_max,return_air_temp_c_mean,return_air_temp_c_min,return_air_temp_c_max,fan_speed_pct_mean,compressor_utilization_pct_mean,ac_delta_t_c_mean,cooling_strength_proxy_mean,samples_15min,expected_samples_15min,data_coverage,evidence
2022-07-06T20:00:00+00:00,cdz2,19.72305547,19.4644445,19.87444418,25.3261105,25.30666595,25.34444385,60,16.62777778,5.603055027,3.361833016,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-06T20:00:00+00:00,cdz3,18.83666653,18.74333335,18.95777762,23.96027756,23.81666597,24.17666707,60,0,5.123611032,3.074166619,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-06T20:00:00+00:00,cdz4,18.78944417,18.59666659,18.94777758,25.81361048,25.78333282,25.86111058,60.03055556,36.13611111,7.024166309,4.216667192,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-06T20:00:00+00:00,cdz5,24.40361074,24.3988885,24.41555523,25.2075006,25.19111184,25.22888921,60,0,0.8038898574,0.4823339144,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-06T20:00:00+00:00,cdz6,24.21888936,24.20333405,24.24777781,25.03027789,25.0144445,25.05555577,60,0,0.8113885297,0.4868331178,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-06T21:00:00+00:00,cdz1,23.63666719,23.60333373,23.70000076,24.54138905,24.52555565,24.54888908,60,0,0.9047218588,0.5428331153,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-06T21:00:00+00:00,cdz2,19.79638864,19.58111091,19.9277775,25.3055549,25.28666611,25.32111043,60,15.65833333,5.509166262,3.305499757,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-06T21:00:00+00:00,cdz3,19.02388897,18.9144445,19.11777793,23.85055512,23.80222147,23.913333,60,0,4.826666149,2.895999689,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-06T21:00:00+00:00,cdz4,19.02277777,18.91666635,19.13222247,25.76777751,25.74555562,25.79777705,60,34.18055556,6.744999737,4.046999842,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-06T21:00:00+00:00,cdz5,24.39666627,24.38777735,24.39999962,25.19305624,25.17666734,25.20111169,60,0,0.7963899718,0.4778339831,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-06T21:00:00+00:00,cdz6,24.20138962,24.19777853,24.20777842,25.01333338,25,25.03888904,60,0,0.8119437642,0.4871662585,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-06T22:00:00+00:00,cdz1,23.59111146,23.56666692,23.60000038,24.5197223,24.5144445,24.53111123,60,0,0.9286108388,0.5571665033,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-06T22:00:00+00:00,cdz2,19.8338885,19.64777741,19.9566665,25.29305491,25.27888845,25.30222147,60,15.10277778,5.45916641,3.275499846,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-06T22:00:00+00:00,cdz3,19.14583344,19.05111116,19.23555552,23.85361055,23.82555489,23.88777735,60,0,4.707777108,2.824666265,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-06T22:00:00+00:00,cdz4,19.18111104,19.07999994,19.28999947,25.73138917,25.70888952,25.75,60,32.75833333,6.550278129,3.930166877,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-06T22:00:00+00:00,cdz5,24.39999962,24.39999962,24.39999962,25.19888959,25.1966674,25.20111167,60,0,0.7988899708,0.4793339825,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-06T22:00:00+00:00,cdz6,24.20777842,24.20000076,24.2311114,25.03611125,25.00444446,25.05888911,60,0,0.8283328268,0.4969996961,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-06T23:00:00+00:00,cdz1,23.56277802,23.52333342,23.59000034,24.5052778,24.49888888,24.52222231,60,0,0.9424997807,0.5654998684,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-06T23:00:00+00:00,cdz2,19.89583315,19.7199998,20.02555565,25.2730552,25.24000015,25.29111048,60,14.48888889,5.377222051,3.22633323,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-06T23:00:00+00:00,cdz3,19.18333333,19.11555538,19.23222224,23.92472194,23.89777739,23.96444431,60,0,4.741388602,2.844833161,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-06T23:00:00+00:00,cdz4,19.21888874,19.16888864,19.27999969,25.72805589,25.70333405,25.75222219,60,32.70277778,6.509167147,3.905500288,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-06T23:00:00+00:00,cdz5,24.39916628,24.39666627,24.39999962,25.19638961,25.18000069,25.20555621,60,0,0.7972233242,0.4783339945,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-06T23:00:00+00:00,cdz6,24.20000076,24.20000076,24.20000076,25.02305564,25.01111115,25.03222235,60,0,0.8230548806,0.4938329283,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T00:00:00+00:00,cdz1,23.53111123,23.5,23.60000038,24.47416657,24.42999973,24.50777781,60,0,0.9430553383,0.565833203,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T00:00:00+00:00,cdz2,19.94138881,19.74111129,20.22555576,25.26222207,25.21666718,25.29111061,60,14.1,5.320833254,3.192499952,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T00:00:00+00:00,cdz3,19.10722218,19.02777776,19.20222204,23.99527776,23.9055552,24.08222254,60,0,4.888055579,2.932833347,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T00:00:00+00:00,cdz4,19.15333325,19.08000005,19.24666644,25.74694449,25.70444514,25.78333282,60,33.49722222,6.593611246,3.956166747,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T00:00:00+00:00,cdz5,24.38416622,24.35444389,24.39999962,25.2205559,25.18000069,25.25555547,60,0,0.8363896741,0.5018338044,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T00:00:00+00:00,cdz6,24.18000069,24.14333388,24.20000076,25.02083341,25,25.06888915,60,0,0.8408327262,0.5044996357,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T01:00:00+00:00,cdz1,23.33611115,22.80888892,23.52777788,24.50444439,24.46111096,24.56777774,60,1.180555556,1.168333234,0.7009999402,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T01:00:00+00:00,cdz2,20.28027753,20.04222166,20.58555563,25.24611166,25.17555618,25.41888909,60.09444444,11.76111111,4.96583413,2.984065293,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T01:00:00+00:00,cdz3,19.14888887,18.85999991,19.81555585,24.08416685,24.03555569,24.15111114,60,1.180555556,4.935277981,2.961166789,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T01:00:00+00:00,cdz4,19.36388884,18.8922223,20.66000008,25.83777745,25.76999969,26.01333336,60.40833333,28.41388889,6.473888614,3.906192613,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T01:00:00+00:00,cdz5,24.02138839,23.07777767,24.3477772,25.2133339,25.17666734,25.27333344,60.175,2.916666667,1.191945505,0.7190095257,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T01:00:00+00:00,cdz6,23.96500041,23.44333337,24.14555611,24.97416667,24.92666679,25,60,1.180555556,1.009166262,0.6054997571,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T02:00:00+00:00,cdz1,23.8361819,23.71222244,23.89999962,24.54355301,24.49333331,24.64666672,60,0,0.70737111,0.424422666,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T02:00:00+00:00,cdz2,21.84899887,20.82222239,22.33888849,25.41616241,25.31999942,25.6566669,60.01111111,0,3.567163534,2.140835281,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T02:00:00+00:00,cdz3,20.87125954,20.68222211,21.01111115,24.10494209,24.04888908,24.18555569,60,0,3.233682552,1.940209531,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T02:00:00+00:00,cdz4,22.17980623,21.76444467,22.43255793,26.19024592,26.10000038,26.29888891,61.46111111,0,4.010439697,2.472517087,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T02:00:00+00:00,cdz5,24.08472276,23.81555572,24.20000076,25.2289927,25.20000076,25.26222254,60,2.361111111,1.144269933,0.6865619599,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T02:00:00+00:00,cdz6,24.04448329,24.01111115,24.07888885,24.76304911,24.72444483,24.78000031,60,0,0.7185658204,0.4311394922,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T03:00:00+00:00,cdz1,23.3747218,23.2877772,23.442222,24.31999985,24.20888907,24.45222204,60,0,0.9452780512,0.5671668307,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T03:00:00+00:00,cdz2,19.82666663,19.50666669,20.03555569,25.53722236,25.52222231,25.55222242,60,0,5.710555739,3.426333443,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T03:00:00+00:00,cdz3,20.76999976,20.68666734,20.81222151,23.88111074,23.80999942,23.92111081,60,0,3.111110973,1.866666584,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T03:00:00+00:00,cdz4,22.19638912,22.05666688,22.29999987,26.1211115,26.08000031,26.14111163,60.2,0,3.92472238,2.36266815,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T03:00:00+00:00,cdz5,24.10527818,24.08888923,24.13111161,25.18250051,25.11222265,25.22444471,60,0,1.077222326,0.6463333956,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T03:00:00+00:00,cdz6,23.97805547,23.92555527,24.01777785,24.67555603,24.6088893,24.7255557,60,0,0.6975005574,0.4185003344,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T04:00:00+00:00,cdz1,23.2552777,23.20555623,23.29222158,24.15500048,24.11333377,24.22333374,60,0,0.8997227828,0.5398336697,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T04:00:00+00:00,cdz2,19.58944444,19.29999924,19.74888891,25.46555542,25.442222,25.49888888,60,0,5.876110988,3.525666593,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T04:00:00+00:00,cdz3,20.74722215,20.64888946,20.84333274,23.77277754,23.73000031,23.8011105,60,0,3.025555388,1.815333233,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T04:00:00+00:00,cdz4,22.21833317,22.057778,22.36111058,26.07138916,26.05222242,26.09777815,60,0,3.853055991,2.311833595,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T04:00:00+00:00,cdz5,24.10055594,24.09666704,24.10555596,25.18416732,25.17444511,25.19666723,60,0,1.083611377,0.6501668262,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T04:00:00+00:00,cdz6,23.92499971,23.89999962,23.97888881,24.65527836,24.63666719,24.67444507,60,0,0.7302786456,0.4381671874,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T05:00:00+00:00,cdz1,23.533611,23.34888831,23.86888888,24.17055614,24.1522228,24.19222287,60,0,0.6369451417,0.382167085,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T05:00:00+00:00,cdz2,20.55222222,19.93777777,21.83777786,25.31750018,25.12555572,25.50888892,60,7.077777778,4.765277958,2.859166775,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T05:00:00+00:00,cdz3,20.23138881,18.7444444,21.44888878,23.63583331,23.49444442,23.87555514,60,0,3.404444498,2.042666699,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T05:00:00+00:00,cdz4,21.32527775,18.67222224,23.44777764,26.16083328,25.96222208,26.33555497,62.65277778,20.425,4.835555532,3.006099979,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T05:00:00+00:00,cdz5,24.10027816,24.10000038,24.1011115,25.17555584,25.10000038,25.26222204,60,0,1.075277678,0.6451666069,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T05:00:00+00:00,cdz6,23.86944395,23.79999924,23.95222204,24.69611169,24.6588895,24.71666718,60,0,0.8266677486,0.4960006491,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T06:00:00+00:00,cdz1,23.69111176,23.65666709,23.70777842,24.19944492,24.15777836,24.23222249,60,0,0.5083331638,0.3049998983,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T06:00:00+00:00,cdz2,20.76749984,20.51777751,20.89777739,25.21444466,25.15777838,25.26222197,60,13.67222222,4.446944825,2.668166895,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T06:00:00+00:00,cdz3,18.38361094,18.33777769,18.50666669,23.69388933,23.65111169,23.78555544,60,0,5.310278384,3.18616703,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T06:00:00+00:00,cdz4,18.29333311,18.22000046,18.40222185,26.01722229,25.9855555,26.07555584,60,45.15,7.723889181,4.634333509,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T06:00:00+00:00,cdz5,24.09944482,24.09777815,24.10000038,25.08611144,25.06666692,25.10000038,60,0,0.9866666158,0.5919999695,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T06:00:00+00:00,cdz6,23.84888831,23.79999924,23.89999962,24.74694447,24.70333405,24.79666595,60,0,0.8980561574,0.5388336945,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T07:00:00+00:00,cdz1,23.65277806,23.61999978,23.71333362,24.50694493,24.20666733,24.68666706,60,0,0.854166868,0.5125001208,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T07:00:00+00:00,cdz2,19.695278,19.15000057,20.81000006,25.43083362,25.18555626,25.59777815,60,22.57777778,5.735555617,3.44133337,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T07:00:00+00:00,cdz3,17.56916671,17.04222238,18.29333312,23.97972256,23.61888934,24.23444464,60,0,6.410555855,3.846333513,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T07:00:00+00:00,cdz4,17.49805566,16.6122224,18.25888907,26.32666664,26.09777815,26.4566665,67.86388889,55.21666667,8.828610982,6.030902812,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T07:00:00+00:00,cdz5,23.59611125,22.97888881,24.17666664,25.25611094,25.09666704,25.34888831,60,13.40277778,1.659999688,0.9959998131,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T07:00:00+00:00,cdz6,24.0183334,23.89999962,24.11000042,24.90166674,24.72333374,25.01666673,60,0,0.8833333333,0.53,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T08:00:00+00:00,cdz1,23.59333369,23.58222254,23.60555596,24.67166723,24.6088893,24.70111156,60,0,1.078333542,0.6470001252,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T08:00:00+00:00,cdz2,19.10138925,19.0133336,19.19444504,25.46277764,25.39999962,25.51111115,60,26.04722222,6.361388381,3.816833029,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T08:00:00+00:00,cdz3,17.13000006,16.95888873,17.24888897,24.05722229,23.91555523,24.15888926,60,0,6.927222225,4.156333335,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T08:00:00+00:00,cdz4,16.96333343,16.45333332,17.68111121,26.35472183,26.29888846,26.42444416,68.31388889,62.25,9.3913884,6.415969541,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T08:00:00+00:00,cdz5,23.5341667,23.07555584,24.2622221,25.33805516,25.24777771,25.39222181,60,15.41666667,1.803888459,1.082333075,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T08:00:00+00:00,cdz6,24.12111157,24.03555569,24.18444515,25.01666673,24.92333304,25.07666696,60,0,0.8955551571,0.5373330943,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T09:00:00+00:00,cdz1,23.58805589,23.55666688,23.61444488,24.76861118,24.70444512,24.87444397,60,0,1.180555285,0.7083331712,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T09:00:00+00:00,cdz2,18.94472246,18.79555558,19.00333362,25.57472249,25.46444431,25.66666728,60,27.83055556,6.630000035,3.978000021,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T09:00:00+00:00,cdz3,17.33583357,17.11444465,17.52444454,24.04972241,23.97777769,24.15666726,60,0,6.713888841,4.028333305,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T09:00:00+00:00,cdz4,16.12138924,16.08111144,16.16777808,26.2619443,26.20444489,26.31444374,63.83611111,61.56944444,10.14055506,6.474432853,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T09:00:00+00:00,cdz5,22.98861107,22.94111089,23.04222238,25.32527716,25.29444377,25.37222173,60,25,2.336666097,1.401999658,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T09:00:00+00:00,cdz6,24.0563891,24,24.10000038,24.96694432,24.90777743,25.03111123,60,0,0.9105552144,0.5463331286,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T10:00:00+00:00,cdz1,23.70305591,23.56888915,23.89555552,24.6719444,24.45444427,24.87444397,60,0,0.9688884947,0.5813330968,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T10:00:00+00:00,cdz2,19.573611,18.92666656,21.01555553,25.43916685,25.13444472,25.62222269,60,23.63055556,5.865555853,3.519333512,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T10:00:00+00:00,cdz3,17.30416655,17.17222229,17.43111106,24.11083366,24.06666692,24.18222251,60,0,6.806667105,4.084000263,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T10:00:00+00:00,cdz4,16.13083349,15.97666677,16.30999966,26.28194421,26.24000015,26.34999943,64.66944444,61.80277778,10.15111071,6.563501502,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T10:00:00+00:00,cdz5,22.97027766,22.93666643,23.00222223,25.31611058,25.27999954,25.38777735,60,25,2.34583292,1.407499752,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T10:00:00+00:00,cdz6,24.04555573,24,24.10000038,24.96166652,24.90999966,25.00333335,60,0,0.9161107911,0.5496664747,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T11:00:00+00:00,cdz1,23.96111115,23.81555559,24.06111134,24.39444404,24.3699995,24.43222196,60,0,0.4333328936,0.2599997362,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T11:00:00+00:00,cdz2,21.14138902,20.1188889,21.55333354,25.1963893,25.1011115,25.32777786,60,15.11111111,4.055000284,2.43300017,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T11:00:00+00:00,cdz3,17.61555577,17.50000019,17.69666701,24.27333332,24.21222278,24.31222176,60,0,6.657777548,3.994666529,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T11:00:00+00:00,cdz4,15.92361092,15.87222197,16.02666677,26.19000063,26.16555619,26.21222274,60.84444444,60.39444444,10.26638971,6.246529819,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T11:00:00+00:00,cdz5,22.93527753,22.9055552,23,25.31611041,25.30111035,25.35333277,60,25,2.380832879,1.428499727,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T11:00:00+00:00,cdz6,24.02000008,24,24.07666696,24.93805532,24.91555523,24.98777773,60,0,0.918055243,0.5508331458,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T12:00:00+00:00,cdz1,23.99388895,23.89111101,24.10000038,24.31555557,24.10222261,24.45444448,60,0,0.3216666222,0.1929999733,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T12:00:00+00:00,cdz2,21.30611139,20.6255555,21.66444507,25.25083374,25.19444519,25.39111074,60,15.19444444,3.94472235,2.36683341,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T12:00:00+00:00,cdz3,18.01777803,17.86222254,18.07888919,24.07805575,23.95444427,24.15333388,60,0,6.060277722,3.636166633,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T12:00:00+00:00,cdz4,16.56416711,16.3422224,16.6811118,26.10083372,26.10000038,26.10222261,60.01666667,47.36944444,9.536666611,5.723626263,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-07T12:00:00+00:00,cdz5,22.91083299,22.89999962,22.9277775,25.30583259,25.30111035,25.31666597,60,25,2.394999599,1.43699976,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
